Timestamp,CameraID,CameraName,ObjectID,EventType,LineCount,PosX,PosY,Counted,AnomalyDetected,AnomalyType
2025-07-24 15:29:02,101,Camera 1,55,Covered Bale Detected. Total: 7,7,560,801,True,false,
2025-07-24 15:29:43,101,Camera 1,1,Covered Bale Detected. Total: 1,1,887,943,True,false,
2025-07-24 15:29:53,101,Camera 1,2,Covered Bale Detected. Total: 2,2,171,853,True,false,
2025-07-24 15:31:44,101,Camera 1,5,Covered Bale Detected. Total: 1,1,344,489,True,false,
2025-07-24 15:32:13,101,Camera 1,11,Covered Bale Detected. Total: 2,2,100,788,True,false,
2025-07-24 15:32:25,101,Camera 1,19,Covered Bale Detected. Total: 3,3,605,825,True,false,
2025-07-24 15:32:47,101,Camera 1,26,Covered Bale Detected. Total: 4,4,260,330,True,false,
2025-07-24 15:33:07,101,Camera 1,24,Covered Bale Detected. Total: 5,5,828,845,True,false,
2025-07-24 15:33:28,101,Camera 1,36,Covered Bale Detected. Total: 6,6,518,866,True,false,
2025-07-24 15:33:50,101,Camera 1,39,Covered Bale Detected. Total: 7,7,643,707,True,false,
2025-07-24 15:34:10,101,Camera 1,47,Covered Bale Detected. Total: 8,8,753,430,True,false,
2025-07-24 15:37:16,101,Camera 1,1,Bale Detected. Total: 1,1,1133,738,True,false,
2025-07-24 15:37:35,101,Camera 1,5,Bale Detected. Total: 2,2,413,312,True,false,
2025-07-24 15:37:51,101,Camera 1,9,Bale Detected. Total: 3,3,676,718,True,false,
2025-07-24 15:38:09,101,Camera 1,11,Bale Detected. Total: 4,4,737,624,True,false,
2025-07-24 15:40:07,101,Camera 1,3,Covered Bale Detected. Total: 1,1,285,300,True,false,
2025-07-24 15:40:10,101,Camera 1,6,Covered Bale Detected. Total: 2,2,337,380,True,false,
2025-07-24 15:40:11,101,Camera 1,7,Covered Bale Detected. Total: 3,3,263,309,True,false,
2025-07-24 15:40:12,101,Camera 1,8,Covered Bale Detected. Total: 4,4,488,542,True,false,
2025-07-24 15:40:34,101,Camera 1,11,Covered Bale Detected. Total: 5,5,467,494,True,false,
2025-07-24 15:40:38,101,Camera 1,25,Covered Bale Detected. Total: 6,6,567,590,True,false,
2025-07-24 15:41:01,101,Camera 1,26,Covered Bale Detected. Total: 7,7,324,352,True,false,
2025-07-24 15:41:03,101,Camera 1,33,Covered Bale Detected. Total: 8,8,440,560,True,false,
2025-07-24 15:41:27,101,Camera 1,43,Covered Bale Detected. Total: 9,9,497,519,True,false,
2025-07-24 15:41:55,101,Camera 1,59,Covered Bale Detected. Total: 10,10,247,367,True,false,
2025-07-24 15:41:59,101,Camera 1,64,Covered Bale Detected. Total: 11,11,488,528,True,false,
2025-07-24 15:42:21,101,Camera 1,65,Covered Bale Detected. Total: 12,12,502,542,True,false,
2025-07-24 15:42:48,101,Camera 1,82,Covered Bale Detected. Total: 13,13,469,333,True,false,
2025-07-24 15:42:51,101,Camera 1,86,Covered Bale Detected. Total: 14,14,380,419,True,false,
2025-07-24 15:42:53,101,Camera 1,90,Covered Bale Detected. Total: 15,15,465,584,True,false,
2025-07-24 15:43:15,101,Camera 1,96,Covered Bale Detected. Total: 16,16,437,458,True,false,
2025-07-24 15:43:19,101,Camera 1,107,Covered Bale Detected. Total: 17,17,608,633,True,false,
2025-07-24 15:43:41,101,Camera 1,108,Covered Bale Detected. Total: 18,18,416,338,True,false,
2025-07-24 15:43:46,101,Camera 1,123,Covered Bale Detected. Total: 19,19,524,558,True,false,
2025-07-24 15:44:08,101,Camera 1,128,Covered Bale Detected. Total: 20,20,519,540,True,false,
2025-07-24 15:44:13,101,Camera 1,132,Covered Bale Detected. Total: 21,21,608,632,True,false,
2025-07-24 15:44:38,101,Camera 1,145,Covered Bale Detected. Total: 22,22,346,495,True,false,
2025-07-24 15:44:40,101,Camera 1,148,Covered Bale Detected. Total: 23,23,486,553,True,false,
2025-07-24 15:45:15,101,Camera 1,158,Covered Bale Detected. Total: 24,24,552,644,True,false,
2025-07-24 15:45:28,101,Camera 1,164,Covered Bale Detected. Total: 25,25,429,342,True,false,
2025-07-24 15:45:34,101,Camera 1,174,Covered Bale Detected. Total: 26,26,468,500,True,false,
2025-07-24 15:45:55,101,Camera 1,179,Covered Bale Detected. Total: 27,27,518,535,True,false,
2025-07-24 15:46:22,101,Camera 1,196,Covered Bale Detected. Total: 28,28,317,350,True,false,
2025-07-24 15:46:24,101,Camera 1,199,Covered Bale Detected. Total: 29,29,385,586,True,false,
2025-07-24 15:46:27,101,Camera 1,201,Covered Bale Detected. Total: 30,30,487,538,True,false,
2025-07-24 15:50:20,101,Camera 1,1,Covered Bale Detected. Total: 1,1,611,373,True,false,
2025-07-24 15:50:38,101,Camera 1,6,Covered Bale Detected. Total: 2,2,407,309,True,false,
2025-07-24 15:50:54,101,Camera 1,9,Covered Bale Detected. Total: 3,3,825,777,True,false,
2025-07-24 15:51:13,101,Camera 1,12,Covered Bale Detected. Total: 4,4,339,316,True,false,
2025-07-24 15:51:46,101,Camera 1,1, Detected. Total: 1,1,962,591,True,false,
2025-07-24 15:52:06,101,Camera 1,4, Detected. Total: 2,2,389,306,True,false,
2025-07-24 15:52:23,101,Camera 1,6, Detected. Total: 3,3,334,306,True,false,
2025-07-24 15:52:40,101,Camera 1,10, Detected. Total: 4,4,549,343,True,false,
2025-07-24 15:52:57,101,Camera 1,12, Detected. Total: 5,5,891,544,True,false,
2025-07-24 15:53:15,101,Camera 1,14, Detected. Total: 6,6,616,518,True,false,
2025-07-24 15:53:32,101,Camera 1,16, Detected. Total: 7,7,907,718,True,false,
2025-07-24 15:53:51,101,Camera 1,21, Detected. Total: 8,8,461,340,True,false,
2025-07-24 15:54:08,101,Camera 1,25, Detected. Total: 9,9,604,511,True,false,
2025-07-24 15:54:24,101,Camera 1,27, Detected. Total: 10,10,912,871,True,false,
2025-07-24 15:54:42,101,Camera 1,30, Detected. Total: 11,11,716,726,True,false,
2025-07-24 15:55:01,101,Camera 1,33, Detected. Total: 12,12,549,343,True,false,
2025-07-24 15:55:17,101,Camera 1,36, Detected. Total: 13,13,840,883,True,false,
